"rcrd_date","car_no","rcrd_time","lo_lgt","lo_ltt","lo_drc"
"2020-12-07",闽F02103D,"2020-12-07 14:11:42:166","117.022030","25.053260","22.920000"
"2020-12-07",闽F02103D,"2020-12-07 14:11:44:029","117.022082","25.053388","23.770000"
"2020-12-07",闽F02103D,"2020-12-07 14:11:47:176","117.022140","25.053535","20.309999"
"2020-12-07",闽F02103D,"2020-12-07 14:11:50:307","117.022197","25.053670","20.020000"
"2020-12-07",闽F02103D,"2020-12-07 14:11:53:199","117.022260","25.053817","18.180000"
"2020-12-07",闽F02103D,"2020-12-07 14:11:56:123","117.022333","25.053983","18.670000"
"2020-12-07",闽F02103D,"2020-12-07 14:11:58:030","117.022402","25.054107","24.620001"
"2020-12-07",闽F02103D,"2020-12-07 14:12:00:135","117.022457","25.054243","21.959999"
"2020-12-07",闽F02103D,"2020-12-07 14:12:02:012","117.022515","25.054378","22.950001"
"2020-12-07",闽F02103D,"2020-12-07 14:12:04:153","117.022575","25.054505","24.480000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:06:276","117.022643","25.054627","21.610001"
"2020-12-07",闽F02103D,"2020-12-07 14:12:09:198","117.022725","25.054812","21.950001"
"2020-12-07",闽F02103D,"2020-12-07 14:12:12:116","117.022808","25.054988","18.570000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:15:250","117.022870","25.055165","15.610000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:18:186","117.022935","25.055330","14.270000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:21:119","117.022993","25.055500","16.600000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:24:043","117.023005","25.055682","12.870000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:27:182","117.023035","25.055872","8.470000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:29:271","117.023060","25.056005","6.660000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:32:200","117.023087","25.056205","4.690000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:35:143","117.023120","25.056403","6.260000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:37:243","117.023137","25.056550","3.790000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:40:201","117.023137","25.056748","2.670000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:43:136","117.023152","25.056942","3.380000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:46:285","117.023135","25.057130","1.510000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:49:211","117.023145","25.057300","6.610000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:52:158","117.023175","25.057472","4.490000"
"2020-12-07",闽F02103D,"2020-12-07 14:12:55:281","117.023175","25.057642","358.279999"
"2020-12-07",闽F02103D,"2020-12-07 14:12:57:159","117.023152","25.057755","341.859985"
"2020-12-07",闽F02103D,"2020-12-07 14:12:58:204","117.023113","25.057805","328.299988"
"2020-12-07",闽F02103D,"2020-12-07 14:12:59:241","117.023062","25.057850","315.739990"
"2020-12-07",闽F02103D,"2020-12-07 14:13:00:299","117.022993","25.057888","304.029999"
"2020-12-07",闽F02103D,"2020-12-07 14:13:01:123","117.022905","25.057913","293.410004"
"2020-12-07",闽F02103D,"2020-12-07 14:13:02:159","117.022815","25.057927","282.109985"
"2020-12-07",闽F02103D,"2020-12-07 14:13:04:247","117.022625","25.057930","272.070007"
"2020-12-07",闽F02103D,"2020-12-07 14:13:06:333","117.022432","25.057945","273.010010"
"2020-12-07",闽F02103D,"2020-12-07 14:13:08:203","117.022250","25.057958","271.899994"
"2020-12-07",闽F02103D,"2020-12-07 14:13:10:292","117.022060","25.057982","271.040009"
"2020-12-07",闽F02103D,"2020-12-07 14:13:12:173","117.021898","25.057985","269.089996"
"2020-12-07",闽F02103D,"2020-12-07 14:13:14:293","117.021738","25.058000","272.989990"
"2020-12-07",闽F02103D,"2020-12-07 14:13:17:268","117.021527","25.058002","272.700012"
"2020-12-07",闽F02103D,"2020-12-07 14:13:20:201","117.021337","25.058003","271.059998"
"2020-12-07",闽F02103D,"2020-12-07 14:13:24:235","117.021175","25.058012","270.369995"
"2020-12-07",闽F02103D,"2020-12-07 14:13:42:320","117.021003","25.058000","269.140015"
"2020-12-07",闽F02103D,"2020-12-07 14:13:45:476","117.020810","25.057992","270.619995"
"2020-12-07",闽F02103D,"2020-12-07 14:13:47:349","117.020652","25.057998","271.970001"
"2020-12-07",闽F02103D,"2020-12-07 14:13:49:442","117.020500","25.057995","271.200012"
"2020-12-07",闽F02103D,"2020-12-07 14:13:52:385","117.020293","25.058010","272.220001"
"2020-12-07",闽F02103D,"2020-12-07 14:13:54:293","117.020120","25.057997","269.410004"
"2020-12-07",闽F02103D,"2020-12-07 14:13:56:261","117.019960","25.057982","271.489990"
"2020-12-07",闽F02103D,"2020-12-07 14:13:59:184","117.019735","25.057992","271.279999"
"2020-12-07",闽F02103D,"2020-12-07 14:14:01:459","117.019563","25.057995","271.910004"
"2020-12-07",闽F02103D,"2020-12-07 14:14:03:336","117.019388","25.058030","273.799988"
"2020-12-07",闽F02103D,"2020-12-07 14:14:05:450","117.019202","25.058068","276.149994"
"2020-12-07",闽F02103D,"2020-12-07 14:14:06:700","117.019035","25.058063","268.869995"
"2020-12-07",闽F02103D,"2020-12-07 14:14:08:782","117.018873","25.058080","272.119995"
"2020-12-07",闽F02103D,"2020-12-07 14:14:10:881","117.018710","25.058100","272.660004"
"2020-12-07",闽F02103D,"2020-12-07 14:14:12:996","117.018525","25.058087","267.070007"
"2020-12-07",闽F02103D,"2020-12-07 14:14:14:883","117.018332","25.058067","269.799988"
"2020-12-07",闽F02103D,"2020-12-07 14:14:16:988","117.018140","25.058073","273.070007"
"2020-12-07",闽F02103D,"2020-12-07 14:14:18:871","117.017962","25.058093","272.970001"
"2020-12-07",闽F02103D,"2020-12-07 14:14:20:754","117.017798","25.058105","272.059998"
"2020-12-07",闽F02103D,"2020-12-07 14:14:23:910","117.017638","25.058120","272.089996"
"2020-12-07",闽F02103D,"2020-12-07 14:14:26:852","117.017475","25.058102","271.040009"
"2020-12-07",闽F02103D,"2020-12-07 14:14:29:994","117.017312","25.058083","269.309998"
"2020-12-07",闽F02103D,"2020-12-07 14:14:32:950","117.017137","25.058102","272.239990"
"2020-12-07",闽F02103D,"2020-12-07 14:14:35:043","117.016985","25.058113","269.549988"
"2020-12-07",闽F02103D,"2020-12-07 14:14:37:966","117.016768","25.058117","271.500000"
"2020-12-07",闽F02103D,"2020-12-07 14:14:40:922","117.016588","25.058130","273.440002"
"2020-12-07",闽F02103D,"2020-12-07 14:14:44:931","117.016440","25.058127","263.019989"
"2020-12-07",闽F02103D,"2020-12-07 14:15:10:096","117.016217","25.058065","259.579987"
"2020-12-07",闽F02103D,"2020-12-07 14:15:12:180","117.016143","25.058072","269.940002"
"2020-12-07",闽F02103D,"2020-12-07 14:15:15:909","117.016103","25.058078","283.109985"
"2020-12-07",闽F02103D,"2020-12-07 14:15:18:041","117.016103","25.058078","230.509995"
"2020-12-07",闽F02103D,"2020-12-07 14:15:19:905","117.016103","25.058078","327.790009"
"2020-12-07",闽F02103D,"2020-12-07 14:15:28:000","117.016103","25.058078","278.100006"
"2020-12-07",闽F02103D,"2020-12-07 14:15:39:142","117.016103","25.058078","257.510010"
"2020-12-07",闽F02103D,"2020-12-07 14:15:40:180","117.016103","25.058078","269.279999"
"2020-12-07",闽F02103D,"2020-12-07 14:15:41:021","117.015818","25.058153","270.290009"
"2020-12-07",闽F02103D,"2020-12-07 14:15:44:986","117.015647","25.058127","270.429993"
"2020-12-07",闽F02103D,"2020-12-07 14:15:50:019","117.015465","25.058175","277.049988"
"2020-12-07",闽F02103D,"2020-12-07 14:15:54:043","117.015287","25.058213","278.059998"
"2020-12-07",闽F02103D,"2020-12-07 14:15:57:010","117.015157","25.058253","289.160004"
"2020-12-07",闽F02103D,"2020-12-07 14:15:58:925","117.015093","25.058310","307.760010"
"2020-12-07",闽F02103D,"2020-12-07 14:16:01:203","117.015062","25.058392","331.519989"
"2020-12-07",闽F02103D,"2020-12-07 14:16:02:029","117.015050","25.058425","342.989990"
"2020-12-07",闽F02103D,"2020-12-07 14:16:04:114","117.015065","25.058497","353.920013"
"2020-12-07",闽F02103D,"2020-12-07 14:16:07:023","117.015117","25.058637","354.640015"
"2020-12-07",闽F02103D,"2020-12-07 14:16:10:222","117.015128","25.058805","347.910004"
"2020-12-07",闽F02103D,"2020-12-07 14:16:13:144","117.015087","25.058990","348.480011"
"2020-12-07",闽F02103D,"2020-12-07 14:16:16:056","117.015073","25.059178","357.040009"
"2020-12-07",闽F02103D,"2020-12-07 14:16:19:206","117.015088","25.059377","2.490000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:21:095","117.015090","25.059512","1.490000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:24:253","117.015070","25.059712","356.989990"
"2020-12-07",闽F02103D,"2020-12-07 14:16:27:195","117.015065","25.059898","3.250000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:30:121","117.015077","25.060055","6.760000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:34:087","117.015068","25.060223","3.160000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:36:185","117.015140","25.060317","16.480000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:55:042","117.015210","25.060505","5.170000"
"2020-12-07",闽F02103D,"2020-12-07 14:16:57:151","117.015177","25.060573","351.339996"
"2020-12-07",闽F02103D,"2020-12-07 14:17:01:363","117.015143","25.060765","0.080000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:04:103","117.015143","25.060945","359.250000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:07:267","117.015115","25.061135","356.500000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:09:994","117.015098","25.061328","357.339996"
"2020-12-07",闽F02103D,"2020-12-07 14:17:12:269","117.015138","25.061488","3.600000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:14:153","117.015157","25.061633","4.970000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:16:247","117.015162","25.061782","1.180000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:18:131","117.015162","25.061927","0.350000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:20:284","117.015150","25.062067","359.470001"
"2020-12-07",闽F02103D,"2020-12-07 14:17:23:208","117.015142","25.062258","0.010000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:26:143","117.015137","25.062415","0.750000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:28:221","117.015152","25.062458","13.100000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:30:090","117.015160","25.062500","0.140000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:34:292","117.015147","25.062655","356.200012"
"2020-12-07",闽F02103D,"2020-12-07 14:17:37:211","117.015132","25.062827","357.410004"
"2020-12-07",闽F02103D,"2020-12-07 14:17:40:192","117.015117","25.062987","359.739990"
"2020-12-07",闽F02103D,"2020-12-07 14:17:43:300","117.015098","25.063168","359.290009"
"2020-12-07",闽F02103D,"2020-12-07 14:17:45:193","117.015097","25.063315","1.630000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:47:283","117.015135","25.063488","3.410000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:49:182","117.015150","25.063665","0.040000"
"2020-12-07",闽F02103D,"2020-12-07 14:17:51:263","117.015155","25.063817","359.420013"
"2020-12-07",闽F02103D,"2020-12-07 14:17:53:142","117.015150","25.063972","358.170013"
"2020-12-07",闽F02103D,"2020-12-07 14:17:55:290","117.015148","25.064113","359.230011"
"2020-12-07",闽F02103D,"2020-12-07 14:17:57:166","117.015140","25.064255","359.709991"
"2020-12-07",闽F02103D,"2020-12-07 14:17:59:282","117.015138","25.064405","359.989990"
"2020-12-07",闽F02103D,"2020-12-07 14:18:01:361","117.015145","25.064550","359.809998"
"2020-12-07",闽F02103D,"2020-12-07 14:18:03:254","117.015138","25.064697","359.730011"
"2020-12-07",闽F02103D,"2020-12-07 14:18:05:343","117.015133","25.064850","0.570000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:07:241","117.015130","25.064993","0.420000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:10:192","117.015122","25.065187","1.520000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:12:281","117.015123","25.065282","13.950000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:15:220","117.015148","25.065357","359.279999"
"2020-12-07",闽F02103D,"2020-12-07 14:18:16:267","117.015148","25.065357","346.440002"
"2020-12-07",闽F02103D,"2020-12-07 14:18:28:160","117.015148","25.065357","8.420000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:29:419","117.015135","25.065477","356.220001"
"2020-12-07",闽F02103D,"2020-12-07 14:18:33:227","117.015113","25.065667","4.160000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:35:314","117.015122","25.065817","1.770000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:37:419","117.015118","25.066013","357.679993"
"2020-12-07",闽F02103D,"2020-12-07 14:18:39:287","117.015115","25.066200","359.079987"
"2020-12-07",闽F02103D,"2020-12-07 14:18:41:356","117.015112","25.066390","359.269989"
"2020-12-07",闽F02103D,"2020-12-07 14:18:43:262","117.015087","25.066587","358.019989"
"2020-12-07",闽F02103D,"2020-12-07 14:18:45:346","117.015105","25.066822","1.910000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:47:465","117.015060","25.067010","0.030000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:49:356","117.015088","25.067218","0.660000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:51:440","117.015103","25.067403","1.860000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:53:311","117.015127","25.067607","1.600000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:55:398","117.015188","25.067775","0.110000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:57:275","117.015232","25.067930","1.150000"
"2020-12-07",闽F02103D,"2020-12-07 14:18:59:160","117.015230","25.068083","357.170013"
"2020-12-07",闽F02103D,"2020-12-07 14:19:01:477","117.015297","25.068237","2.670000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:03:342","117.015315","25.068372","3.250000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:05:257","117.015328","25.068523","3.190000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:07:373","117.015320","25.068675","0.450000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:09:470","117.015317","25.068818","0.720000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:11:347","117.015323","25.068953","4.360000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:14:239","117.015340","25.069132","11.090000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:30:396","117.015298","25.069363","358.700012"
"2020-12-07",闽F02103D,"2020-12-07 14:19:33:332","117.015272","25.069533","356.589996"
"2020-12-07",闽F02103D,"2020-12-07 14:19:35:420","117.015268","25.069698","359.290009"
"2020-12-07",闽F02103D,"2020-12-07 14:19:37:290","117.015290","25.069883","1.260000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:39:436","117.015310","25.070072","358.929993"
"2020-12-07",闽F02103D,"2020-12-07 14:19:41:537","117.015307","25.070307","0.140000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:42:366","117.015228","25.070422","0.630000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:44:461","117.015237","25.070595","358.369995"
"2020-12-07",闽F02103D,"2020-12-07 14:19:46:359","117.015248","25.070758","357.470001"
"2020-12-07",闽F02103D,"2020-12-07 14:19:48:459","117.015237","25.070917","357.149994"
"2020-12-07",闽F02103D,"2020-12-07 14:19:50:352","117.015225","25.071078","358.450012"
"2020-12-07",闽F02103D,"2020-12-07 14:19:52:450","117.015258","25.071232","0.950000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:54:317","117.015267","25.071368","1.460000"
"2020-12-07",闽F02103D,"2020-12-07 14:19:57:483","117.015285","25.071537","0.970000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:01:492","117.015285","25.071630","345.230011"
"2020-12-07",闽F02103D,"2020-12-07 14:20:30:025","117.015285","25.071630","359.839996"
"2020-12-07",闽F02103D,"2020-12-07 14:20:31:074","117.015285","25.071630","12.100000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:31:901","117.015272","25.071768","14.800000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:32:963","117.015227","25.071825","358.489990"
"2020-12-07",闽F02103D,"2020-12-07 14:20:36:153","117.015187","25.071973","358.079987"
"2020-12-07",闽F02103D,"2020-12-07 14:20:39:095","117.015202","25.072123","0.860000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:42:023","117.015208","25.072305","1.700000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:44:936","117.015212","25.072492","357.570007"
"2020-12-07",闽F02103D,"2020-12-07 14:20:48:061","117.015222","25.072673","357.829987"
"2020-12-07",闽F02103D,"2020-12-07 14:20:51:021","117.015222","25.072838","358.160004"
"2020-12-07",闽F02103D,"2020-12-07 14:20:53:970","117.015232","25.073000","0.150000"
"2020-12-07",闽F02103D,"2020-12-07 14:20:57:110","117.015235","25.073202","359.829987"
"2020-12-07",闽F02103D,"2020-12-07 14:20:59:202","117.015232","25.073372","0.210000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:01:116","117.015233","25.073543","1.680000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:02:989","117.015227","25.073710","358.500000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:05:101","117.015227","25.073878","0.940000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:07:187","117.015230","25.074048","1.480000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:09:260","117.015233","25.074213","3.090000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:11:153","117.015243","25.074375","2.210000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:13:026","117.015263","25.074535","3.920000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:15:111","117.015288","25.074677","3.010000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:18:256","117.015312","25.074872","2.550000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:20:957","117.015317","25.075068","0.630000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:23:050","117.015310","25.075232","2.540000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:25:122","117.015305","25.075407","359.559998"
"2020-12-07",闽F02103D,"2020-12-07 14:21:27:233","117.015270","25.075588","357.720001"
"2020-12-07",闽F02103D,"2020-12-07 14:21:29:170","117.015263","25.075807","0.440000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:31:065","117.015252","25.075987","2.280000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:33:171","117.015252","25.076168","1.380000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:35:039","117.015293","25.076325","1.970000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:37:136","117.015265","25.076508","0.420000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:39:212","117.015263","25.076677","359.940002"
"2020-12-07",闽F02103D,"2020-12-07 14:21:41:099","117.015258","25.076822","358.170013"
"2020-12-07",闽F02103D,"2020-12-07 14:21:43:193","117.015280","25.076935","11.240000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:46:150","117.015330","25.077068","14.170000"
"2020-12-07",闽F02103D,"2020-12-07 14:21:48:255","117.015335","25.077095","358.899994"
"2020-12-07",闽F02103D,"2020-12-07 14:22:06:126","117.015213","25.077242","351.869995"
"2020-12-07",闽F02103D,"2020-12-07 14:22:10:303","117.015177","25.077418","5.680000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:14:283","117.015208","25.077587","17.809999"
"2020-12-07",闽F02103D,"2020-12-07 14:22:17:193","117.015277","25.077728","21.490000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:19:102","117.015292","25.077848","3.660000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:22:081","117.015278","25.078015","358.329987"
"2020-12-07",闽F02103D,"2020-12-07 14:22:25:211","117.015280","25.078177","357.500000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:28:120","117.015317","25.078357","6.230000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:31:064","117.015323","25.078555","359.829987"
"2020-12-07",闽F02103D,"2020-12-07 14:22:34:202","117.015322","25.078740","1.330000"
"2020-12-07",闽F02103D,"2020-12-07 14:22:37:346","117.015312","25.078892","351.309998"
